,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_mlpclassifier__alpha,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,split5_train_score,split6_train_score,split7_train_score,split8_train_score,split9_train_score,mean_train_score,std_train_score
0,4.966175556182861,0.3033037530880979,0.004619097709655762,0.0006170906008795932,0.00017670169402947945,{'mlpclassifier__alpha': 0.00017670169402947945},0.48349286177806616,0.4987102604123881,0.5455708587341009,0.5254010223867442,0.49760956838966536,0.5437148772552499,0.5024870801033592,0.5091311793959754,0.5044803059930808,0.5231677237491191,0.513376573819775,0.019416029717253397,1,0.9998305659098611,0.9998327759197325,0.9988372093023256,0.9998306806637318,1.0,0.9996694214876033,0.9998319327731092,0.9986531986531986,0.9996721311475409,0.9994957983193278,0.9995653714176431,0.00043145369794498
1,5.152076721191406,0.2665304145520323,0.004562735557556152,0.0003513600291155429,0.5061576888752303,{'mlpclassifier__alpha': 0.5061576888752303},0.5024740428293316,0.4803006654070484,0.5088658086851809,0.5176978670897232,0.48027685695723876,0.5351227447500739,0.5127906976744186,0.4761057866482231,0.5028257085759718,0.512993305144468,0.5029453483761679,0.017981119321167062,26,0.9998305659098611,1.0,1.0,0.9994920419911955,0.9998317631224765,0.9993388429752066,0.9996638655462184,0.9993265993265994,0.9996721311475409,0.999327731092437,0.9996483541111536,0.0002532807736525644
2,5.075310516357422,0.501808518399189,0.007957673072814942,0.004651423886551921,0.024658329458549098,{'mlpclassifier__alpha': 0.024658329458549098},0.4797615184944841,0.4723568553355787,0.5070444795664936,0.49697690816146656,0.4643684096550116,0.5513753327417924,0.4895025839793282,0.47611402035371997,0.5348324988718653,0.5019556025369979,0.4974288209696739,0.02640699133129715,30,0.9993222636394443,0.9996655518394648,0.998671096345515,0.9994920419911955,0.9998317631224765,0.9995041322314049,0.9998319327731092,0.9994949494949494,1.0,0.9991596638655462,0.9994973395303106,0.0003649916225612202
3,4.72114245891571,0.3216836613087063,0.005364012718200683,0.0015340242465737262,0.00390796715682288,{'mlpclassifier__alpha': 0.00390796715682288},0.470940136275146,0.46240039431528795,0.5281779182659743,0.5144720606381104,0.5019240059302693,0.5139455782312925,0.5014211886304909,0.49042420050719626,0.5168682983432538,0.5196441155743481,0.5020217896711369,0.020452610442916113,27,0.9996611318197222,0.9998327759197325,0.9985049833887043,0.9996613613274636,1.0,0.9996694214876033,0.9991596638655462,0.9991582491582491,1.0,0.9991596638655462,0.9994807250832567,0.00045013756050905413
4,4.7515276908874515,0.3612761757871629,0.004704499244689941,0.0007544171955184589,8.632008168602542e-06,{'mlpclassifier__alpha': 8.632008168602542e-06},0.48008598312783907,0.4495605027519921,0.5488071046887936,0.5088930019390093,0.4860322166880445,0.5449423247559894,0.5015503875968992,0.5048084840101439,0.5127425489395535,0.5212209302325581,0.5058643484730823,0.028126786611307308,22,0.9993222636394443,0.9998327759197325,0.9988372093023256,0.9998306806637318,1.0,0.9996694214876033,0.9998319327731092,0.9988215488215488,1.0,0.9998319327731092,0.9995977765380605,0.0004248207971236601
5,4.793280386924744,0.34045219193303994,0.008180809020996094,0.0062151649569849535,8.629132190071855e-06,{'mlpclassifier__alpha': 8.629132190071855e-06},0.49604558728098636,0.45411977326870945,0.5471889817114473,0.5148510488277807,0.49324515666905433,0.5449423247559894,0.5056524547803618,0.5076738135230379,0.5154285837075876,0.5229210711768851,0.510206879570184,0.025388732041123407,7,0.9993222636394443,0.9998327759197325,0.9988372093023256,0.9998306806637318,1.0,0.9996694214876033,0.9998319327731092,0.9988215488215488,1.0,0.9998319327731092,0.9995977765380605,0.0004248207971236601
6,4.9587526559829715,0.20779945958797452,0.004692482948303223,0.0005449943756097117,2.2310108018679216e-06,{'mlpclassifier__alpha': 2.2310108018679216e-06},0.4882381570408825,0.45192639447958594,0.5411229020847445,0.5175832892649392,0.5004580966500641,0.5401212658976634,0.5242894056847546,0.4904406679181899,0.5137739862904785,0.518560606060606,0.5086514771371908,0.025547402513813388,11,0.9996611318197222,0.9996655518394648,0.9991694352159468,0.9998306806637318,1.0,0.9996694214876033,0.9998319327731092,0.9988215488215488,0.9998360655737705,0.9998319327731092,0.9996317700968007,0.00034214887288956035
7,5.086130690574646,0.23941498651210222,0.0057421445846557615,0.004216607131787756,0.15741890047456636,{'mlpclassifier__alpha': 0.15741890047456636},0.4607397793640493,0.5052986116815904,0.5153383005945661,0.4970914859862507,0.44557811797238095,0.5691363501922508,0.5478359173126615,0.4631788690182129,0.5263661172830221,0.5471634954193094,0.5077727044824294,0.03938810487104718,14,0.9996611318197222,0.9994983277591973,0.9998338870431893,0.9996613613274636,1.0,0.9996694214876033,0.9998319327731092,0.9993265993265994,0.9998360655737705,0.9994957983193278,0.9996814525429982,0.0001913485211798285
8,4.816533493995666,0.3872062753310483,0.004547691345214844,0.0004491764926924816,0.004042872735027331,{'mlpclassifier__alpha': 0.004042872735027331},0.48418234912394553,0.473720529039678,0.5124031007751938,0.5209236735413361,0.4672835701554197,0.5378586217095533,0.5197997416020672,0.4990531238678655,0.524303242581172,0.5226744186046512,0.5062202371000882,0.022686726121547207,19,0.9994916977295831,0.9998327759197325,0.9988372093023256,0.9994920419911955,1.0,0.9996694214876033,0.9994957983193278,0.9991582491582491,1.0,0.9989915966386554,0.9994968790546673,0.0003813207424890703
9,4.963767838478089,0.4803111551847485,0.005163884162902832,0.0022286704376759956,0.017718847354806812,{'mlpclassifier__alpha': 0.017718847354806812},0.49841823491239456,0.4662860428817876,0.511394596221871,0.5213026617310065,0.4658176608752145,0.5523217982845312,0.520187338501292,0.48470177518690516,0.5292562906934267,0.5149136715997181,0.5064600070888148,0.026327498052530755,18,0.9994916977295831,1.0,0.9985049833887043,0.9994920419911955,1.0,0.9996694214876033,0.9996638655462184,0.9993265993265994,0.9998360655737705,0.999327731092437,0.9995312406136112,0.00041336068421974514
10,4.8566285371780396,0.3575386162742555,0.004618406295776367,0.0004746147938905444,1.3289448722869185e-06,{'mlpclassifier__alpha': 1.3289448722869185e-06},0.4950316353017521,0.4495605027519921,0.5380898622713931,0.5189494094835184,0.490371641318652,0.5367199053534457,0.5113372093023256,0.49904489016236864,0.5053076047016353,0.521837561663143,0.5066250222310227,0.024526286141828897,17,0.9996611318197222,0.9996655518394648,0.9990033222591362,0.9998306806637318,1.0,0.9996694214876033,0.9998319327731092,0.9988215488215488,0.9998360655737705,0.9998319327731092,0.9996151588011196,0.00036729991878094317
11,5.067364621162414,0.11927182822586524,0.004451680183410645,0.0003179551645818069,0.659871107205407,{'mlpclassifier__alpha': 0.659871107205407},0.46278796236210257,0.478953421506613,0.49511552645442913,0.527375286444562,0.4643684096550116,0.54220644779651,0.5130490956072351,0.4761057866482231,0.533382040097127,0.5435165609584214,0.5036860537530234,0.030439032755910287,25,1.0,0.9996655518394648,0.9998338870431893,0.9996613613274636,0.9996635262449529,0.9996694214876033,1.0,0.9996632996632997,1.0,0.9996638655462184,0.9997820913152191,0.00015104089395294391
12,4.97448992729187,0.379487711580288,0.006590723991394043,0.0062518004078150925,0.0987770029400791,{'mlpclassifier__alpha': 0.0987770029400791},0.5140128163530175,0.48266655713464224,0.5250470384586439,0.5287414066631412,0.46870783428561913,0.5269003253475303,0.5420219638242894,0.49617956064947466,0.5207899091045834,0.5005021141649049,0.5105569525985846,0.02179788556979517,4,0.9989833954591664,0.9998327759197325,0.9993355481727575,0.9996613613274636,1.0,0.9995041322314049,0.9994957983193278,0.998989898989899,1.0,0.9991596638655462,0.9994962574285298,0.0003614731430983158
13,4.815200018882751,0.42532898224442756,0.004650998115539551,0.00029534092319960574,1.879466824163845e-05,{'mlpclassifier__alpha': 1.879466824163845e-05},0.48211388708630765,0.45597634108272406,0.5462783171521035,0.5034285210646924,0.5033649281204711,0.5514640638864241,0.5053940568475452,0.48613443994335215,0.5003545565893806,0.5244978858350952,0.5059006997608095,0.027467698732804142,21,0.9998305659098611,0.9996655518394648,0.9990033222591362,0.9998306806637318,1.0,0.9996694214876033,0.9998319327731092,0.9988215488215488,1.0,0.9998319327731092,0.9996484956527564,0.0003849114829157363
14,4.885766100883484,0.35626578145153903,0.004434800148010254,0.0004119219889622321,1.2329623163659834e-05,{'mlpclassifier__alpha': 1.2329623163659834e-05},0.48653471771576895,0.4580054218352091,0.5534582674794912,0.5097655561431341,0.4990588196098682,0.5345459923099675,0.5127906976744186,0.506241148766591,0.5166641597008832,0.5213442565186751,0.5098409037754007,0.024616485928667966,8,0.9998305659098611,0.9996655518394648,0.9990033222591362,0.9998306806637318,1.0,0.9996694214876033,0.9998319327731092,0.9988215488215488,1.0,0.9998319327731092,0.9996484956527564,0.0003849114829157363
15,4.868594074249268,0.333196453942104,0.006311821937561035,0.00420533289438114,1.2601639723276798e-05,{'mlpclassifier__alpha': 1.2601639723276798e-05},0.49162475665152494,0.46763328678222293,0.5511326860841423,0.5198219636876432,0.5033649281204711,0.5345459923099675,0.5183462532299742,0.49761222540592165,0.5098523755291489,0.5275281888653982,0.5121462656666415,0.022476205744383304,3,0.9998305659098611,0.9996655518394648,0.9990033222591362,0.9998306806637318,1.0,0.9996694214876033,0.9998319327731092,0.998989898989899,1.0,0.9998319327731092,0.9996653306695915,0.00035052001677054475
16,5.0552997350692745,0.4966796735229356,0.004582452774047852,0.0002477518677474912,6.6904211664988e-05,{'mlpclassifier__alpha': 6.6904211664988e-05},0.471264600908501,0.4514170705660067,0.5390983668247159,0.5231623479640402,0.5120354483516849,0.5335107956225968,0.504328165374677,0.5076738135230379,0.5156327223499582,0.4992952783650458,0.5057418609850264,0.025518298688638755,23,0.9994916977295831,0.9996655518394648,0.9990033222591362,0.9998306806637318,1.0,0.9996694214876033,0.9998319327731092,0.9988215488215488,0.9998360655737705,0.9998319327731092,0.9995982153921057,0.0003686937252002338
17,4.8883051633834835,0.318076791660772,0.004420804977416992,0.0004582857691139416,0.0014077923139972394,{'mlpclassifier__alpha': 0.0014077923139972394},0.4916450356911097,0.4715189353487226,0.5084593964024987,0.5116252423761678,0.5250537222435074,0.5418219461697722,0.4941537467700258,0.5105062082139445,0.5273975546339471,0.504739252995067,0.5086921040844763,0.019043547916120798,10,0.9994916977295831,0.9994983277591973,0.9990033222591362,0.9994920419911955,1.0,0.9996694214876033,0.9998319327731092,0.9996632996632997,1.0,0.9996638655462184,0.9996313909209341,0.0002768735803240185
18,4.783074736595154,0.6926081183043951,0.0045575380325317385,0.0002984314611556209,0.0003905441275210792,{'mlpclassifier__alpha': 0.0003905441275210792},0.49095554834523036,0.478953421506613,0.5457740648754421,0.5195575533227569,0.4990588196098682,0.5471162377994676,0.49163436692506457,0.49614662582748736,0.5036530072845263,0.51565362931642,0.5088503274812877,0.021870708907359062,9,0.9998305659098611,0.9996655518394648,0.9991694352159468,0.9996613613274636,1.0,0.9996694214876033,1.0,0.9993265993265994,0.9996721311475409,1.0,0.9996995066254479,0.00026690137068666544
19,5.034045457839966,0.41239010332754417,0.0044591426849365234,0.00021752397078190778,5.589524205217922e-05,{'mlpclassifier__alpha': 5.589524205217922e-05},0.4678780012978585,0.4775979627043457,0.535357868593362,0.5083994359245549,0.48896403524845494,0.5311446317657498,0.5085594315245479,0.5076491124065474,0.5195543331112877,0.515530303030303,0.5060635115607012,0.020817918715755463,20,0.9994916977295831,0.9998327759197325,0.9988372093023256,0.9998306806637318,0.9998317631224765,0.9996694214876033,0.9998319327731092,0.9988215488215488,1.0,0.9998319327731092,0.999597896259322,0.00040410868810409825
20,4.823132586479187,0.45069914355503515,0.004513454437255859,0.00040260904477516194,0.0046894009635376896,{'mlpclassifier__alpha': 0.0046894009635376896},0.47195408825438023,0.4762507188039103,0.5156393467298863,0.5272607086197779,0.4990338325198647,0.566681455190772,0.521640826873385,0.4918815663801337,0.5123235275157402,0.5007487667371389,0.5083414837624989,0.026031803030493666,13,0.9993222636394443,0.9998327759197325,0.9983388704318936,0.9994920419911955,0.9998317631224765,0.9996694214876033,0.999327731092437,0.998989898989899,0.9998360655737705,0.9994957983193278,0.999413663056778,0.00044245703788203583
21,4.872996997833252,0.5753227180715471,0.004565000534057617,0.0003714576000092134,6.870101665590024e-06,{'mlpclassifier__alpha': 6.870101665590024e-06},0.4902660609993511,0.4615542594265999,0.5457740648754421,0.5097655561431341,0.5004914127700688,0.5250961254066844,0.5073643410852713,0.49904489016236864,0.5036530072845263,0.5274048625792812,0.5070414580732728,0.021719134483919243,16,0.9998305659098611,0.9996655518394648,0.9990033222591362,0.9998306806637318,1.0,0.9996694214876033,0.9998319327731092,0.9988215488215488,1.0,0.9998319327731092,0.9996484956527564,0.0003849114829157363
22,5.2031014919281,0.2844220824899632,0.0057735443115234375,0.004050737997581098,5.660670699258887e-05,{'mlpclassifier__alpha': 5.660670699258887e-05},0.4733127839065542,0.4818204222459541,0.5428388650560698,0.5148510488277807,0.47016541453582317,0.5454155575273587,0.5056524547803618,0.5047837828936534,0.5251305412897265,0.5095930232558139,0.5073563894319096,0.025076567320570058,15,0.9996611318197222,0.9998327759197325,0.9990033222591362,0.9998306806637318,0.9998317631224765,0.9996694214876033,0.9998319327731092,0.9988215488215488,1.0,0.9998319327731092,0.999631450964017,0.00037274298644955026
23,5.290936279296875,0.4391264217565651,0.004574084281921386,0.0003091948042997025,0.0001578232781079558,{'mlpclassifier__alpha': 0.0001578232781079558},0.4810999351070733,0.49415098989567074,0.5360653270113644,0.5291203948528116,0.49760123935966416,0.5548654244306418,0.49560723514211885,0.49761222540592165,0.5251305412897265,0.49311134601832274,0.5104364658513315,0.022739601462392373,5,1.0,0.9998327759197325,0.998671096345515,0.9998306806637318,1.0,0.9996694214876033,1.0,0.9986531986531986,0.9996721311475409,0.9996638655462184,0.9995993169763541,0.0004858795504253175
24,5.263689088821411,0.47748500439929376,0.0048394441604614254,0.0009678083210427244,0.000545029369455825,{'mlpclassifier__alpha': 0.000545029369455825},0.5007908825438028,0.4858785837509242,0.535561074734703,0.5116252423761678,0.49471939497926076,0.5528837622005325,0.4927002583979328,0.49903665645687184,0.5141822635752198,0.49710183227625093,0.5084479951291667,0.019935940660083872,12,0.9996611318197222,0.9998327759197325,0.9990033222591362,0.9996613613274636,1.0,0.9996694214876033,1.0,0.9993265993265994,0.9998360655737705,0.999327731092437,0.9996318408806465,0.00030610413826652277
25,5.437120366096496,0.20303135366674188,0.006007862091064453,0.00400030260905524,0.051410966488057486,{'mlpclassifier__alpha': 0.051410966488057486},0.4851963011031798,0.4564856649963033,0.48641529314367427,0.526388154415653,0.44558644700238215,0.5460810411120971,0.5196705426356589,0.4947880644205118,0.5203816318198423,0.505576109936575,0.4986569250585878,0.02986700996120227,29,0.9996611318197222,0.9998327759197325,0.9990033222591362,0.9994920419911955,0.9996635262449529,0.9995041322314049,0.9998319327731092,0.9991582491582491,0.9998360655737705,0.9994957983193278,0.9995478976290603,0.0002696668669634867
26,5.3335404872894285,0.5429767650170619,0.004605245590209961,0.00034096008846414764,1.5777663630582458e-05,{'mlpclassifier__alpha': 1.5777663630582458e-05},0.4824586307592472,0.4588515567238972,0.5557838488748401,0.5281332628239027,0.5134763705418867,0.5398402839396629,0.5182170542635659,0.49617132694397786,0.503867890065969,0.5304351656095843,0.5127235390546534,0.027096066689790997,2,0.9996611318197222,0.9996655518394648,0.9988372093023256,0.9998306806637318,1.0,0.9996694214876033,0.9998319327731092,0.9988215488215488,1.0,0.9998319327731092,0.9996149409480616,0.000409787291589887
27,5.279160761833191,0.49234591351751517,0.004905104637145996,0.0007581756793338587,0.0012173252504194044,{'mlpclassifier__alpha': 0.0012173252504194044},0.48213416612589227,0.47321120512609877,0.4998645292391059,0.5038075092543628,0.4672669120954174,0.5410677314404022,0.5083010335917313,0.48613443994335215,0.5443303178116338,0.4903276955602537,0.499644554018825,0.02475476658275783,28,0.9998305659098611,0.9996655518394648,0.9988372093023256,0.999153403318659,1.0,0.9996694214876033,0.9996638655462184,0.9993265993265994,1.0,0.9996638655462184,0.999581048227695,0.00035254632562264416
28,5.356388545036316,0.41682313275900496,0.004895401000976562,0.0009238083589849747,0.0035849855803404738,{'mlpclassifier__alpha': 0.0035849855803404738},0.4621187540558079,0.4674689887455845,0.5244374200346202,0.5231623479640402,0.48029351501724105,0.517539189588879,0.521124031007752,0.4947633633040214,0.5273975546339471,0.5299418604651163,0.5048247024817009,0.02492171059147183,24,0.9993222636394443,0.9996655518394648,0.9985049833887043,0.9996613613274636,1.0,0.9996694214876033,0.9994957983193278,0.998989898989899,1.0,0.9989915966386554,0.9994300875630563,0.0004553695185988561
29,4.880658197402954,0.7435302479623165,0.003906869888305664,0.0009862755637645413,1.8997763474111276e-06,{'mlpclassifier__alpha': 1.8997763474111276e-06},0.5024943218689163,0.44348147539636906,0.541830360502747,0.5129913625947471,0.497592910329663,0.5379473528541852,0.5295865633074935,0.5062329150610941,0.5069622021187442,0.5241279069767442,0.5103247371010704,0.026540074690930414,6,0.9998305659098611,0.9996655518394648,0.9990033222591362,0.9998306806637318,1.0,0.9996694214876033,0.9998319327731092,0.9988215488215488,0.9998360655737705,0.9998319327731092,0.9996321022101334,0.0003728951885358249
