phi,psi,ccorr,imagcoh,plv,error,target,measure,result
1.874267906484297,-2.0177160415834825,-0.9733954890591003,-0.05908887074054139,0.44195909056406996,7.078000024044498e-4,1,circular correlation,-0.9733954890591003
-1.7207718750898993,1.4148225495867264,-0.9733954890591003,-0.05908887074054139,0.44195909056406996,7.078000024044498e-4,1,circular correlation,-0.9733954890591003
-2.9492095064366493,-1.6047391539527482,-0.9733954890591003,-0.05908887074054139,0.44195909056406996,7.078000024044498e-4,1,circular correlation,-0.9733954890591003
-0.2800666327565584,0.5579211768450301,-0.9733954890591003,-0.05908887074054139,0.44195909056406996,7.078000024044498e-4,1,circular correlation,-0.9733954890591003
1.4998431044283853,-1.4144587789142173,-0.9733954890591003,-0.05908887074054139,0.44195909056406996,7.078000024044498e-4,1,circular correlation,-0.9733954890591003
2.0170342851855922,-1.4885239923019316,-0.9733954890591003,-0.05908887074054139,0.44195909056406996,7.078000024044498e-4,1,circular correlation,-0.9733954890591003
2.6030021426988776,-2.30449663592349,-0.9733954890591003,-0.05908887074054139,0.44195909056406996,7.078000024044498e-4,1,circular correlation,-0.9733954890591003
-0.6590714480341187,0.42924360186753274,-0.9733954890591003,-0.05908887074054139,0.44195909056406996,7.078000024044498e-4,1,circular correlation,-0.9733954890591003
-1.1540044326195407,-0.24015124797199405,-0.9733954890591003,-0.05908887074054139,0.44195909056406996,7.078000024044498e-4,1,circular correlation,-0.9733954890591003
0.5211947018513583,-0.21124814872761055,-0.9733954890591003,-0.05908887074054139,0.44195909056406996,7.078000024044498e-4,1,circular correlation,-0.9733954890591003
1.7145083957222713,-1.413374951185585,-0.9733954890591003,-0.05908887074054139,0.44195909056406996,7.078000024044498e-4,1,circular correlation,-0.9733954890591003
-0.6161059331822512,1.3924908227635235,-0.9733954890591003,-0.05908887074054139,0.44195909056406996,7.078000024044498e-4,1,circular correlation,-0.9733954890591003
2.0960993824499674,-2.439183182021611,-0.9733954890591003,-0.05908887074054139,0.44195909056406996,7.078000024044498e-4,1,circular correlation,-0.9733954890591003
0.20376959593586852,-0.30980724382381375,-0.9733954890591003,-0.05908887074054139,0.44195909056406996,7.078000024044498e-4,1,circular correlation,-0.9733954890591003
0.009537753354282419,-0.14020951388904113,-0.9733954890591003,-0.05908887074054139,0.44195909056406996,7.078000024044498e-4,1,circular correlation,-0.9733954890591003
-1.7585828975678983,1.9133298658231226,-0.9733954890591003,-0.05908887074054139,0.44195909056406996,7.078000024044498e-4,1,circular correlation,-0.9733954890591003
-0.4747939759320188,0.5143335970416607,-0.9733954890591003,-0.05908887074054139,0.44195909056406996,7.078000024044498e-4,1,circular correlation,-0.9733954890591003
1.935196051151796,-2.1383149733102043,-0.9733954890591003,-0.05908887074054139,0.44195909056406996,7.078000024044498e-4,1,circular correlation,-0.9733954890591003
1.623746125875135,-2.348330478967569,-0.9733954890591003,-0.05908887074054139,0.44195909056406996,7.078000024044498e-4,1,circular correlation,-0.9733954890591003
-2.7438022556344537,-1.298822401783528,-0.9733954890591003,-0.05908887074054139,0.44195909056406996,7.078000024044498e-4,1,circular correlation,-0.9733954890591003
1.7198973251070964,-0.734085378425418,-0.7500004550242368,-0.1471204930041435,0.4736676559468712,2.0704705611643805e-13,2,circular correlation,-0.7500004550242368
2.1075369309612,2.9700812775896948,-0.7500004550242368,-0.1471204930041435,0.4736676559468712,2.0704705611643805e-13,2,circular correlation,-0.7500004550242368
2.4786534505738693,1.7542675291526253,-0.7500004550242368,-0.1471204930041435,0.4736676559468712,2.0704705611643805e-13,2,circular correlation,-0.7500004550242368
-0.016221561270281626,-1.2704026609129606,-0.7500004550242368,-0.1471204930041435,0.4736676559468712,2.0704705611643805e-13,2,circular correlation,-0.7500004550242368
0.648296171314878,-1.3876463827102932,-0.7500004550242368,-0.1471204930041435,0.4736676559468712,2.0704705611643805e-13,2,circular correlation,-0.7500004550242368
0.7492153146137048,2.9258454231945157,-0.7500004550242368,-0.1471204930041435,0.4736676559468712,2.0704705611643805e-13,2,circular correlation,-0.7500004550242368
0.4176688155483652,3.099281474199339,-0.7500004550242368,-0.1471204930041435,0.4736676559468712,2.0704705611643805e-13,2,circular correlation,-0.7500004550242368
1.6479560654248653,2.2478899322442105,-0.7500004550242368,-0.1471204930041435,0.4736676559468712,2.0704705611643805e-13,2,circular correlation,-0.7500004550242368
-2.5386994892866865,1.597830169297234,-0.7500004550242368,-0.1471204930041435,0.4736676559468712,2.0704705611643805e-13,2,circular correlation,-0.7500004550242368
-2.3495799675394977,1.2233222837348467,-0.7500004550242368,-0.1471204930041435,0.4736676559468712,2.0704705611643805e-13,2,circular correlation,-0.7500004550242368
-0.8522125915608538,2.3763488082834483,-0.7500004550242368,-0.1471204930041435,0.4736676559468712,2.0704705611643805e-13,2,circular correlation,-0.7500004550242368
2.8620403550344617,0.1388179540278447,-0.7500004550242368,-0.1471204930041435,0.4736676559468712,2.0704705611643805e-13,2,circular correlation,-0.7500004550242368
-2.961921623787362,-0.7802656528306389,-0.7500004550242368,-0.1471204930041435,0.4736676559468712,2.0704705611643805e-13,2,circular correlation,-0.7500004550242368
-1.2837220033741796,2.764062374886886,-0.7500004550242368,-0.1471204930041435,0.4736676559468712,2.0704705611643805e-13,2,circular correlation,-0.7500004550242368
3.045061734952423,-0.4248516145807759,-0.7500004550242368,-0.1471204930041435,0.4736676559468712,2.0704705611643805e-13,2,circular correlation,-0.7500004550242368
-2.448427356975746,1.8889346447728173,-0.7500004550242368,-0.1471204930041435,0.4736676559468712,2.0704705611643805e-13,2,circular correlation,-0.7500004550242368
-0.0908339250375767,2.011482080976858,-0.7500004550242368,-0.1471204930041435,0.4736676559468712,2.0704705611643805e-13,2,circular correlation,-0.7500004550242368
1.1330027221568582,-1.4430198830217023,-0.7500004550242368,-0.1471204930041435,0.4736676559468712,2.0704705611643805e-13,2,circular correlation,-0.7500004550242368
-1.9087159494749872,0.7159285988998141,-0.7500004550242368,-0.1471204930041435,0.4736676559468712,2.0704705611643805e-13,2,circular correlation,-0.7500004550242368
1.0859966626800892,-2.005413806083137,-0.7500004550242368,-0.1471204930041435,0.4736676559468712,2.0704705611643805e-13,2,circular correlation,-0.7500004550242368
1.780150006850283,1.8070127025665261,-0.49999653857801846,-0.2332344815659583,0.1074660821367126,1.1981442134310454e-11,3,circular correlation,-0.49999653857801846
1.160218488762779,-0.19729627852478648,-0.49999653857801846,-0.2332344815659583,0.1074660821367126,1.1981442134310454e-11,3,circular correlation,-0.49999653857801846
0.9208918760087235,-1.7987857969571714,-0.49999653857801846,-0.2332344815659583,0.1074660821367126,1.1981442134310454e-11,3,circular correlation,-0.49999653857801846
-2.0613260201255637,0.3057944361256948,-0.49999653857801846,-0.2332344815659583,0.1074660821367126,1.1981442134310454e-11,3,circular correlation,-0.49999653857801846
1.5997936335748308,-2.576094734354459,-0.49999653857801846,-0.2332344815659583,0.1074660821367126,1.1981442134310454e-11,3,circular correlation,-0.49999653857801846
-2.2183466220124695,-2.2905136596935467,-0.49999653857801846,-0.2332344815659583,0.1074660821367126,1.1981442134310454e-11,3,circular correlation,-0.49999653857801846
2.2513989943421606,1.7897801742025505,-0.49999653857801846,-0.2332344815659583,0.1074660821367126,1.1981442134310454e-11,3,circular correlation,-0.49999653857801846
-1.5703974519401578,-0.17920910756722996,-0.49999653857801846,-0.2332344815659583,0.1074660821367126,1.1981442134310454e-11,3,circular correlation,-0.49999653857801846
0.12123672597341262,-0.24417587751111158,-0.49999653857801846,-0.2332344815659583,0.1074660821367126,1.1981442134310454e-11,3,circular correlation,-0.49999653857801846
-0.1529035466464581,3.0473365725656834,-0.49999653857801846,-0.2332344815659583,0.1074660821367126,1.1981442134310454e-11,3,circular correlation,-0.49999653857801846
-0.6269932825926263,0.35502004076400073,-0.49999653857801846,-0.2332344815659583,0.1074660821367126,1.1981442134310454e-11,3,circular correlation,-0.49999653857801846
-2.697831194606667,-0.7900226844387408,-0.49999653857801846,-0.2332344815659583,0.1074660821367126,1.1981442134310454e-11,3,circular correlation,-0.49999653857801846
-0.8919133443194185,-0.13316848332185627,-0.49999653857801846,-0.2332344815659583,0.1074660821367126,1.1981442134310454e-11,3,circular correlation,-0.49999653857801846
-2.226490379746953,1.0726625520608595,-0.49999653857801846,-0.2332344815659583,0.1074660821367126,1.1981442134310454e-11,3,circular correlation,-0.49999653857801846
-2.0878781485740054,-1.5540170748202728,-0.49999653857801846,-0.2332344815659583,0.1074660821367126,1.1981442134310454e-11,3,circular correlation,-0.49999653857801846
2.272560579807136,2.068099386423458,-0.49999653857801846,-0.2332344815659583,0.1074660821367126,1.1981442134310454e-11,3,circular correlation,-0.49999653857801846
-2.8890473939517505,1.3109061212103734,-0.49999653857801846,-0.2332344815659583,0.1074660821367126,1.1981442134310454e-11,3,circular correlation,-0.49999653857801846
3.0980591095915173,1.4403273223171702,-0.49999653857801846,-0.2332344815659583,0.1074660821367126,1.1981442134310454e-11,3,circular correlation,-0.49999653857801846
3.0072575091918203,2.3895487488339553,-0.49999653857801846,-0.2332344815659583,0.1074660821367126,1.1981442134310454e-11,3,circular correlation,-0.49999653857801846
-0.1543642571823436,3.0846370176160836,-0.49999653857801846,-0.2332344815659583,0.1074660821367126,1.1981442134310454e-11,3,circular correlation,-0.49999653857801846
-1.9651551548858628,1.5487253753597496,-0.2500016898613942,-0.07886447213904221,0.1822581288700379,2.855631531624898e-12,4,circular correlation,-0.2500016898613942
-2.2145319870490403,2.127223337630486,-0.2500016898613942,-0.07886447213904221,0.1822581288700379,2.855631531624898e-12,4,circular correlation,-0.2500016898613942
0.03189951973732441,-1.7613533425680528,-0.2500016898613942,-0.07886447213904221,0.1822581288700379,2.855631531624898e-12,4,circular correlation,-0.2500016898613942
1.5344966844833765,-0.09938678781292731,-0.2500016898613942,-0.07886447213904221,0.1822581288700379,2.855631531624898e-12,4,circular correlation,-0.2500016898613942
-2.2710496589969336,-1.5539447086516458,-0.2500016898613942,-0.07886447213904221,0.1822581288700379,2.855631531624898e-12,4,circular correlation,-0.2500016898613942
-0.212963341177975,-2.1165846111476823,-0.2500016898613942,-0.07886447213904221,0.1822581288700379,2.855631531624898e-12,4,circular correlation,-0.2500016898613942
-2.406638688035663,2.472212590926212,-0.2500016898613942,-0.07886447213904221,0.1822581288700379,2.855631531624898e-12,4,circular correlation,-0.2500016898613942
0.0020038978703897925,-2.835401177108631,-0.2500016898613942,-0.07886447213904221,0.1822581288700379,2.855631531624898e-12,4,circular correlation,-0.2500016898613942
2.0212258175854556,1.6958912490433846,-0.2500016898613942,-0.07886447213904221,0.1822581288700379,2.855631531624898e-12,4,circular correlation,-0.2500016898613942
1.2541005572249073,-1.5417675380178966,-0.2500016898613942,-0.07886447213904221,0.1822581288700379,2.855631531624898e-12,4,circular correlation,-0.2500016898613942
2.8351720504903017,0.783492054286067,-0.2500016898613942,-0.07886447213904221,0.1822581288700379,2.855631531624898e-12,4,circular correlation,-0.2500016898613942
-0.34601718877622156,2.2820094404072497,-0.2500016898613942,-0.07886447213904221,0.1822581288700379,2.855631531624898e-12,4,circular correlation,-0.2500016898613942
0.6359624099299239,3.091539852163992,-0.2500016898613942,-0.07886447213904221,0.1822581288700379,2.855631531624898e-12,4,circular correlation,-0.2500016898613942
2.1763726701088935,-1.3106489650816457,-0.2500016898613942,-0.07886447213904221,0.1822581288700379,2.855631531624898e-12,4,circular correlation,-0.2500016898613942
-2.0260933980768634,1.3814344814453854,-0.2500016898613942,-0.07886447213904221,0.1822581288700379,2.855631531624898e-12,4,circular correlation,-0.2500016898613942
0.6095094351430586,0.7538136245517708,-0.2500016898613942,-0.07886447213904221,0.1822581288700379,2.855631531624898e-12,4,circular correlation,-0.2500016898613942
-2.251510860761846,-0.4523693933095707,-0.2500016898613942,-0.07886447213904221,0.1822581288700379,2.855631531624898e-12,4,circular correlation,-0.2500016898613942
0.41782402530490304,0.9481900575675573,-0.2500016898613942,-0.07886447213904221,0.1822581288700379,2.855631531624898e-12,4,circular correlation,-0.2500016898613942
2.518996978815184,3.136261304660568,-0.2500016898613942,-0.07886447213904221,0.1822581288700379,2.855631531624898e-12,4,circular correlation,-0.2500016898613942
1.6282529580827863,2.075076872218034,-0.2500016898613942,-0.07886447213904221,0.1822581288700379,2.855631531624898e-12,4,circular correlation,-0.2500016898613942
-0.3723879066053257,1.2624047414817996,3.6970902414789482e-6,-0.12427302661853838,0.25766452786842503,1.3668476253638868e-11,5,circular correlation,3.6970902414789482e-6
-1.470787785632018,0.22629455960816136,3.6970902414789482e-6,-0.12427302661853838,0.25766452786842503,1.3668476253638868e-11,5,circular correlation,3.6970902414789482e-6
0.2907810681758001,1.5291485149220758,3.6970902414789482e-6,-0.12427302661853838,0.25766452786842503,1.3668476253638868e-11,5,circular correlation,3.6970902414789482e-6
-1.988251412937717,-2.479040696692796,3.6970902414789482e-6,-0.12427302661853838,0.25766452786842503,1.3668476253638868e-11,5,circular correlation,3.6970902414789482e-6
-0.5877005464638776,-1.2506144951249993,3.6970902414789482e-6,-0.12427302661853838,0.25766452786842503,1.3668476253638868e-11,5,circular correlation,3.6970902414789482e-6
-2.1825926759399596,-2.1799582311190444,3.6970902414789482e-6,-0.12427302661853838,0.25766452786842503,1.3668476253638868e-11,5,circular correlation,3.6970902414789482e-6
-1.8912404786943415,0.9127603321772835,3.6970902414789482e-6,-0.12427302661853838,0.25766452786842503,1.3668476253638868e-11,5,circular correlation,3.6970902414789482e-6
1.4270331844715383,-2.6083627558413602,3.6970902414789482e-6,-0.12427302661853838,0.25766452786842503,1.3668476253638868e-11,5,circular correlation,3.6970902414789482e-6
2.308853614117692,-1.8046678818781898,3.6970902414789482e-6,-0.12427302661853838,0.25766452786842503,1.3668476253638868e-11,5,circular correlation,3.6970902414789482e-6
-1.1576707350043227,0.364698433210751,3.6970902414789482e-6,-0.12427302661853838,0.25766452786842503,1.3668476253638868e-11,5,circular correlation,3.6970902414789482e-6
-1.3540755507503919,0.8242913824504212,3.6970902414789482e-6,-0.12427302661853838,0.25766452786842503,1.3668476253638868e-11,5,circular correlation,3.6970902414789482e-6
2.670926529233647,1.2717639764057864,3.6970902414789482e-6,-0.12427302661853838,0.25766452786842503,1.3668476253638868e-11,5,circular correlation,3.6970902414789482e-6
1.7050964240644442,-2.2523408327049372,3.6970902414789482e-6,-0.12427302661853838,0.25766452786842503,1.3668476253638868e-11,5,circular correlation,3.6970902414789482e-6
-0.22868806328433955,-2.6285111461884063,3.6970902414789482e-6,-0.12427302661853838,0.25766452786842503,1.3668476253638868e-11,5,circular correlation,3.6970902414789482e-6
-0.5199751943225466,-1.9812224265750784,3.6970902414789482e-6,-0.12427302661853838,0.25766452786842503,1.3668476253638868e-11,5,circular correlation,3.6970902414789482e-6
-0.2772539606260458,-2.7275656775100883,3.6970902414789482e-6,-0.12427302661853838,0.25766452786842503,1.3668476253638868e-11,5,circular correlation,3.6970902414789482e-6
2.5844991124076815,-2.612017631373025,3.6970902414789482e-6,-0.12427302661853838,0.25766452786842503,1.3668476253638868e-11,5,circular correlation,3.6970902414789482e-6
0.6734418795802739,2.275762761190844,3.6970902414789482e-6,-0.12427302661853838,0.25766452786842503,1.3668476253638868e-11,5,circular correlation,3.6970902414789482e-6
2.3233487184683987,1.5143071495653517,3.6970902414789482e-6,-0.12427302661853838,0.25766452786842503,1.3668476253638868e-11,5,circular correlation,3.6970902414789482e-6
1.5264760444715257,2.749692203740148,3.6970902414789482e-6,-0.12427302661853838,0.25766452786842503,1.3668476253638868e-11,5,circular correlation,3.6970902414789482e-6
-2.336694630447773,-0.831029422202537,0.24999656081359986,-0.11333660384781165,0.18155582188909603,1.1828003094903073e-11,6,circular correlation,0.24999656081359986
1.2854806430285803,2.024993791313828,0.24999656081359986,-0.11333660384781165,0.18155582188909603,1.1828003094903073e-11,6,circular correlation,0.24999656081359986
-3.0427065948399554,-2.615382402934981,0.24999656081359986,-0.11333660384781165,0.18155582188909603,1.1828003094903073e-11,6,circular correlation,0.24999656081359986
0.40856853906817925,-0.8151953498955833,0.24999656081359986,-0.11333660384781165,0.18155582188909603,1.1828003094903073e-11,6,circular correlation,0.24999656081359986
-2.1581947660462246,-0.5108593216727173,0.24999656081359986,-0.11333660384781165,0.18155582188909603,1.1828003094903073e-11,6,circular correlation,0.24999656081359986
-2.0452541197635457,-3.1272526668317853,0.24999656081359986,-0.11333660384781165,0.18155582188909603,1.1828003094903073e-11,6,circular correlation,0.24999656081359986
-3.0562800022840007,0.875089678151908,0.24999656081359986,-0.11333660384781165,0.18155582188909603,1.1828003094903073e-11,6,circular correlation,0.24999656081359986
1.4884112232617914,2.645471990184209,0.24999656081359986,-0.11333660384781165,0.18155582188909603,1.1828003094903073e-11,6,circular correlation,0.24999656081359986
-0.7414732522400165,-0.12033633207982142,0.24999656081359986,-0.11333660384781165,0.18155582188909603,1.1828003094903073e-11,6,circular correlation,0.24999656081359986
0.3699438327769835,1.3643867562077734,0.24999656081359986,-0.11333660384781165,0.18155582188909603,1.1828003094903073e-11,6,circular correlation,0.24999656081359986
2.463294670110443,0.22588339038988448,0.24999656081359986,-0.11333660384781165,0.18155582188909603,1.1828003094903073e-11,6,circular correlation,0.24999656081359986
3.1220895227603958,3.025273708141679,0.24999656081359986,-0.11333660384781165,0.18155582188909603,1.1828003094903073e-11,6,circular correlation,0.24999656081359986
-2.3682269738393003,-2.1366707119058317,0.24999656081359986,-0.11333660384781165,0.18155582188909603,1.1828003094903073e-11,6,circular correlation,0.24999656081359986
1.6724105083248553,-1.2223317258112758,0.24999656081359986,-0.11333660384781165,0.18155582188909603,1.1828003094903073e-11,6,circular correlation,0.24999656081359986
-0.150999558766292,-2.921055542671051,0.24999656081359986,-0.11333660384781165,0.18155582188909603,1.1828003094903073e-11,6,circular correlation,0.24999656081359986
-0.546482319022116,2.338598561274134,0.24999656081359986,-0.11333660384781165,0.18155582188909603,1.1828003094903073e-11,6,circular correlation,0.24999656081359986
0.9720949318843815,1.4940026190458688,0.24999656081359986,-0.11333660384781165,0.18155582188909603,1.1828003094903073e-11,6,circular correlation,0.24999656081359986
1.2376455683571432,-0.8132321079815346,0.24999656081359986,-0.11333660384781165,0.18155582188909603,1.1828003094903073e-11,6,circular correlation,0.24999656081359986
1.7466177973905923,2.0518807860993684,0.24999656081359986,-0.11333660384781165,0.18155582188909603,1.1828003094903073e-11,6,circular correlation,0.24999656081359986
1.6997905752602591,-2.226042514691576,0.24999656081359986,-0.11333660384781165,0.18155582188909603,1.1828003094903073e-11,6,circular correlation,0.24999656081359986
2.9809670441227087,1.106973093918362,0.4999960920910773,0.09601400003992677,0.33572677230527237,1.527175214799756e-11,7,circular correlation,0.4999960920910773
1.2900785652933555,-0.7637394725174658,0.4999960920910773,0.09601400003992677,0.33572677230527237,1.527175214799756e-11,7,circular correlation,0.4999960920910773
-0.6315416470445481,-0.9902561806247179,0.4999960920910773,0.09601400003992677,0.33572677230527237,1.527175214799756e-11,7,circular correlation,0.4999960920910773
-1.1063909490754065,-2.3713790224833495,0.4999960920910773,0.09601400003992677,0.33572677230527237,1.527175214799756e-11,7,circular correlation,0.4999960920910773
1.0438561312206627,0.5717301594502979,0.4999960920910773,0.09601400003992677,0.33572677230527237,1.527175214799756e-11,7,circular correlation,0.4999960920910773
0.24898037990077793,-1.5131735080132018,0.4999960920910773,0.09601400003992677,0.33572677230527237,1.527175214799756e-11,7,circular correlation,0.4999960920910773
-0.9277292142513054,-1.0344603306592841,0.4999960920910773,0.09601400003992677,0.33572677230527237,1.527175214799756e-11,7,circular correlation,0.4999960920910773
1.7107502893763433,-0.20115450259530565,0.4999960920910773,0.09601400003992677,0.33572677230527237,1.527175214799756e-11,7,circular correlation,0.4999960920910773
-2.6524237359351805,0.13221677903955253,0.4999960920910773,0.09601400003992677,0.33572677230527237,1.527175214799756e-11,7,circular correlation,0.4999960920910773
2.8968631727674525,-0.5554226605203678,0.4999960920910773,0.09601400003992677,0.33572677230527237,1.527175214799756e-11,7,circular correlation,0.4999960920910773
1.171860800454649,-0.938525957830441,0.4999960920910773,0.09601400003992677,0.33572677230527237,1.527175214799756e-11,7,circular correlation,0.4999960920910773
1.2319322617578479,0.22468254969576362,0.4999960920910773,0.09601400003992677,0.33572677230527237,1.527175214799756e-11,7,circular correlation,0.4999960920910773
2.9043247600982296,1.85917764463432,0.4999960920910773,0.09601400003992677,0.33572677230527237,1.527175214799756e-11,7,circular correlation,0.4999960920910773
0.1733990830649601,-0.27191837654898077,0.4999960920910773,0.09601400003992677,0.33572677230527237,1.527175214799756e-11,7,circular correlation,0.4999960920910773
